0,230,1,1
S3.6000009
0.0,230.0,1,1
0.0,510.0,31,1
-8.0,640.0,1,1
-8.0,640.0,1,1
-8.0,640.0,1,1
-8.0,640.0,1,1
-8.0,640.0,1,1
-8.0,640.0,1,1
-8.0,640.0,1,1
-8.0,640.0,1,1
-8.0,640.0,1,1
-8.0,640.0,1,1
780.0,410.0,13,1
416.0,640.0,1,1
780.0,160.0,1,5
577.0,640.0,1,1
1500.0,260.0,1,5
577.0,640.0,1,1
1550.0,240.0,1,1
1650.0,200.0,1,1
1700.0,180.0,1,1
1750.0,160.0,1,1
1800.0,140.0,1,1
1960.0,140.0,1,3
1910.0,240.0,1,1
1860.0,260.0,1,1
1810.0,280.0,1,1
1760.0,300.0,1,1
1710.0,320.0,1,1
1600.0,220.0,1,5
1650.0,420.0,1,1
1700.0,440.0,1,1
1750.0,460.0,1,1
1800.0,480.0,1,1
1850.0,500.0,1,1
1900.0,520.0,1,1
1870.0,390.0,1,1
1920.0,380.0,1,1
1970.0,370.0,1,1
2020.0,360.0,1,1
1950.0,540.0,4,1
2150.0,520.0,1,1
2200.0,500.0,1,1
2250.0,480.0,1,1
2070.0,350.0,1,1
2120.0,340.0,1,1
2170.0,330.0,1,1
2010.0,120.0,1,1
2060.0,100.0,1,1
2140.0,190.0,1,1
2190.0,-10.0,1,5
2220.0,310.0,1,1
2270.0,290.0,1,1
2040.0,210.0,2,1
2000.0,210.0,1,1
2300.0,500.0,1,1
2350.0,520.0,1,1
2400.0,540.0,2,1
1597.0,640.0,1,1
2380.0,400.0,1,1
2430.0,380.0,1,1
2480.0,360.0,1,1
2530.0,340.0,1,1
2580.0,320.0,1,1
2320.0,260.0,1,1
2370.0,240.0,1,1
2420.0,220.0,1,1
2470.0,200.0,1,1
2350.0,120.0,1,1
2490.0,50.0,1,3
2540.0,50.0,1,1
2590.0,70.0,1,1
2640.0,90.0,1,1
2690.0,110.0,1,1
2630.0,300.0,2,1
2500.0,520.0,1,1
2550.0,500.0,1,1
2600.0,480.0,1,1
2650.0,500.0,1,1
2700.0,520.0,1,1
2750.0,540.0,2,1
2850.0,520.0,1,1
2900.0,500.0,1,1
2950.0,480.0,1,1
2760.0,420.0,1,1
2740.0,130.0,3,1
2730.0,280.0,1,1
2780.0,260.0,1,1
2830.0,240.0,2,1
2810.0,400.0,1,1
2860.0,380.0,1,1
2910.0,360.0,1,1
2960.0,340.0,1,1
2930.0,220.0,1,1
2890.0,160.0,1,1
2940.0,180.0,1,1
2990.0,200.0,1,1
3040.0,230.0,1,1
3090.0,250.0,1,1
3000.0,500.0,1,1
3010.0,310.0,1,1
3060.0,280.0,1,1
3050.0,520.0,1,1
3100.0,540.0,2,1
3200.0,520.0,1,1
3250.0,500.0,1,1
3300.0,480.0,1,1
3350.0,500.0,1,1
3400.0,520.0,1,1
3110.0,420.0,1,1
3160.0,400.0,1,1
3210.0,380.0,1,1
3260.0,360.0,1,1
3310.0,340.0,1,1
3360.0,320.0,1,1
3450.0,540.0,2,1
3550.0,520.0,1,1
3600.0,500.0,1,1
3650.0,480.0,1,1
3470.0,430.0,1,1
3140.0,270.0,1,1
3190.0,250.0,1,1
3240.0,230.0,1,1
3290.0,210.0,1,1
3340.0,220.0,1,1
3390.0,240.0,1,1
3410.0,290.0,1,1
3440.0,270.0,1,1
3520.0,410.0,1,1
3570.0,390.0,1,1
3620.0,370.0,1,1
3670.0,350.0,1,1
3490.0,290.0,1,1
3540.0,270.0,1,1
3720.0,330.0,1,1
3590.0,240.0,1,1
3640.0,230.0,1,1
3690.0,210.0,1,1
3700.0,460.0,1,1
3770.0,310.0,1,1
3820.0,290.0,1,1
3740.0,190.0,1,1
3790.0,160.0,1,1
3840.0,130.0,1,1
3750.0,440.0,5,1
3197.0,640.0,1,1
4060.0,440.0,1,1
4110.0,420.0,1,1
3890.0,150.0,1,1
3940.0,170.0,1,1
3870.0,210.0,1,2
3990.0,190.0,1,1
4040.0,220.0,1,1
4090.0,240.0,1,1
4140.0,260.0,1,1
4190.0,290.0,1,1
4240.0,260.0,1,1
4290.0,240.0,1,1
4340.0,20.0,1,5
3538.0,640.0,1,1
4160.0,400.0,5,1
4000.0,560.0,11,1
4410.0,380.0,1,1
4460.0,360.0,1,1
4510.0,340.0,1,1
4440.0,220.0,1,1
4550.0,540.0,1,1
4600.0,520.0,1,1
4650.0,490.0,1,1
4660.0,130.0,1,1
4580.0,220.0,1,2
4560.0,170.0,1,1
4610.0,150.0,1,1
4710.0,110.0,1,1
4760.0,-10.0,1,3
4560.0,320.0,2,1
4155.0,640.0,1,1
4155.0,640.0,1,1
4155.0,640.0,1,1
4155.0,640.0,1,1
4610.0,370.0,8,1
4155.0,640.0,1,1
5080.0,270.0,1,3
4730.0,270.0,7,1
5130.0,240.0,1,1
5180.0,210.0,1,1
4700.0,470.0,17,1
5500.0,270.0,1,4
5150.0,270.0,7,1
5230.0,190.0,1,1
5460.0,190.0,1,1
5640.0,340.0,1,1
5810.0,470.0,1,1
5910.0,470.0,1,1
6000.0,470.0,1,1
6150.0,470.0,6,1
5509.0,640.0,1,1
6400.0,170.0,1,6
5689.0,640.0,1,1
708.0,640.0,1,1
1350.0,300.0,3,1
708.0,640.0,1,1
E6400.0
