0,230,1,1
0.0,170.0,6,1
560.0,170.0,2,1
510.0,180.0,1,1
460.0,200.0,1,1
410.0,230.0,1,1
380.0,260.0,1,4
410.0,440.0,1,1
460.0,460.0,1,1
510.0,480.0,1,1
560.0,500.0,2,1
10.0,640.0,1,1
700.0,320.0,1,2
720.0,420.0,1,1
740.0,470.0,1,1
760.0,520.0,4,1
930.0,470.0,1,1
950.0,420.0,1,1
970.0,320.0,1,2
300.0,640.0,1,1
300.0,640.0,1,1
720.0,270.0,1,1
300.0,640.0,1,1
740.0,220.0,1,1
300.0,640.0,1,1
300.0,640.0,1,1
760.0,170.0,4,1
300.0,640.0,1,1
930.0,220.0,1,1
950.0,270.0,1,1
1100.0,180.0,1,8
1170.0,210.0,1,1
1190.0,240.0,1,1
1150.0,180.0,1,1
1220.0,260.0,1,1
1240.0,280.0,1,1
1260.0,300.0,1,1
1280.0,320.0,1,1
1300.0,340.0,1,1
1320.0,360.0,1,1
1340.0,380.0,1,1
1360.0,400.0,1,1
1380.0,420.0,1,1
1400.0,440.0,1,1
1410.0,460.0,1,1
1430.0,490.0,1,1
1460.0,370.0,1,4
1460.0,170.0,1,2
822.0,640.0,1,1
1840.0,190.0,1,2
1800.0,180.0,1,1
1710.0,170.0,2,1
1660.0,180.0,1,1
1620.0,200.0,1,1
1590.0,230.0,1,1
1570.0,270.0,1,1
1570.0,400.0,1,2
1590.0,490.0,1,1
1630.0,510.0,1,1
1680.0,530.0,2,1
1780.0,510.0,1,1
1247.0,640.0,1,1
1830.0,400.0,1,3
1247.0,640.0,1,1
1730.0,400.0,2,1
1247.0,640.0,1,1
1980.0,190.0,1,3
1980.0,430.0,1,3
2020.0,190.0,3,1
2160.0,220.0,1,1
2160.0,260.0,1,1
2160.0,290.0,1,1
2130.0,310.0,1,1
2090.0,310.0,1,1
2050.0,310.0,1,1
2020.0,310.0,1,1
2030.0,430.0,1,1
2050.0,460.0,1,1
2090.0,480.0,1,1
2130.0,510.0,1,1
2160.0,530.0,1,1
2270.0,530.0,1,1
2300.0,480.0,1,1
2320.0,430.0,1,1
2360.0,330.0,1,1
2380.0,280.0,1,1
2400.0,230.0,1,1
2420.0,190.0,2,1
2490.0,230.0,1,1
2510.0,280.0,1,1
2530.0,330.0,1,1
2550.0,380.0,1,1
2570.0,430.0,1,1
2590.0,480.0,1,1
2620.0,530.0,1,1
2340.0,380.0,1,1
2490.0,380.0,1,1
2400.0,380.0,2,1
1862.0,640.0,1,1
2632.0,640.0,1,1
2632.0,640.0,1,1
2632.0,640.0,1,1
2632.0,640.0,1,1
2680.0,180.0,7,1
2632.0,640.0,1,1
2264.0,640.0,1,1
2264.0,640.0,1,1
2264.0,640.0,1,1
2264.0,640.0,1,1
2264.0,640.0,1,1
2840.0,230.0,1,7
2264.0,640.0,1,1
3120.0,180.0,1,6
3150.0,470.0,1,1
3180.0,500.0,1,1
3230.0,510.0,3,1
3380.0,500.0,1,1
3420.0,470.0,1,1
3420.0,150.0,1,5
2813.0,640.0,1,1
3060.0,640.0,1,1
3060.0,640.0,1,1
3060.0,640.0,1,1
3580.0,520.0,5,1
3580.0,160.0,1,5
3910.0,520.0,1,1
3930.0,470.0,1,1
3950.0,420.0,1,1
3970.0,370.0,1,1
4010.0,270.0,1,1
4030.0,220.0,1,1
4050.0,170.0,1,1
3303.0,640.0,1,1
4070.0,120.0,3,1
4190.0,170.0,1,1
4210.0,220.0,1,1
4230.0,270.0,1,1
4250.0,320.0,1,1
4270.0,370.0,1,1
4290.0,420.0,1,1
4310.0,470.0,1,1
4330.0,520.0,1,1
3593.0,640.0,1,1
3990.0,320.0,5,1
3593.0,640.0,1,1
4220.0,320.0,1,1
4380.0,120.0,8,1
4151.0,640.0,1,1
4151.0,640.0,1,1
4151.0,640.0,1,1
4151.0,640.0,1,1
4560.0,170.0,1,8
4151.0,640.0,1,1
4910.0,120.0,8,1
4576.0,640.0,1,1
5090.0,170.0,1,7
4576.0,640.0,1,1
4576.0,640.0,1,1
4576.0,640.0,1,1
4890.0,480.0,4,1
4576.0,640.0,1,1
4576.0,640.0,1,1
4576.0,640.0,1,1
5140.0,480.0,4,1
4576.0,640.0,1,1
5420.0,180.0,1,1
5450.0,130.0,1,1
5560.0,130.0,1,1
5590.0,180.0,1,1
5610.0,230.0,1,1
5400.0,230.0,1,2
5420.0,330.0,1,1
5450.0,380.0,3,1
5720.0,460.0,1,2
5205.0,640.0,1,1
5720.0,120.0,1,5
5205.0,640.0,1,1
5770.0,120.0,1,1
5800.0,140.0,1,1
5820.0,170.0,1,1
5850.0,200.0,1,1
5870.0,230.0,1,1
5900.0,260.0,1,1
5920.0,290.0,1,1
5950.0,320.0,1,1
5820.0,480.0,1,1
5920.0,480.0,1,1
5990.0,470.0,1,1
5980.0,350.0,1,1
5471.0,640.0,1,1
5471.0,640.0,1,1
6040.0,450.0,1,2
5471.0,640.0,1,1
5471.0,640.0,1,1
6040.0,90.0,1,6
5471.0,640.0,1,1
6160.0,500.0,1,1
6210.0,490.0,1,1
6260.0,470.0,1,1
6310.0,450.0,1,1
6360.0,370.0,1,2
6260.0,320.0,1,1
6210.0,310.0,1,1
6170.0,280.0,1,1
6150.0,250.0,1,1
6170.0,210.0,1,1
6200.0,170.0,1,1
6250.0,160.0,1,1
6300.0,150.0,1,1
6350.0,130.0,1,1
6530.0,120.0,7,1
6450.0,290.0,1,1
6500.0,210.0,1,1
6235.0,640.0,1,1
6690.0,170.0,1,8
6235.0,640.0,1,1
6990.0,120.0,3,1
6970.0,160.0,1,1
6950.0,210.0,1,1
6930.0,250.0,1,1
6930.0,310.0,1,1
6920.0,370.0,1,1
6940.0,410.0,1,1
6970.0,450.0,1,1
7000.0,500.0,3,1
7120.0,450.0,1,1
7140.0,400.0,1,1
7150.0,350.0,1,1
7170.0,300.0,1,1
7160.0,250.0,1,1
7150.0,210.0,1,1
7130.0,160.0,1,1
6971.0,640.0,1,1
7320.0,120.0,1,8
6971.0,640.0,1,1
7580.0,110.0,1,1
7530.0,120.0,1,1
7490.0,150.0,1,1
7470.0,190.0,1,1
7460.0,230.0,1,1
7450.0,280.0,1,1
7460.0,330.0,1,1
7470.0,380.0,1,1
7480.0,420.0,1,1
7510.0,450.0,2,1
7610.0,440.0,1,1
7650.0,410.0,1,1
7680.0,370.0,1,1
7700.0,330.0,1,1
7620.0,130.0,1,1
7650.0,160.0,1,1
7670.0,200.0,1,1
7680.0,240.0,1,1
7690.0,280.0,1,1
7171.0,640.0,1,1
7171.0,640.0,1,1
7371.0,640.0,1,1
7371.0,640.0,1,1
7371.0,640.0,1,1
7371.0,640.0,1,1
7371.0,640.0,1,1
7371.0,640.0,1,1
8060.0,130.0,1,4
7371.0,640.0,1,1
7371.0,640.0,1,1
7371.0,640.0,1,1
7371.0,640.0,1,1
7810.0,310.0,5,1
7371.0,640.0,1,1
E8060.0
