0,230,1,1
S4.3
0.0,440.0,1,1
50.0,450.0,1,1
100.0,460.0,1,1
150.0,470.0,1,1
200.0,480.0,1,1
250.0,490.0,1,1
0.0,240.0,1,1
50.0,230.0,1,1
100.0,220.0,1,1
150.0,210.0,1,1
200.0,200.0,1,1
250.0,190.0,1,1
300.0,180.0,1,1
300.0,500.0,1,1
350.0,170.0,1,1
350.0,510.0,1,1
400.0,160.0,1,1
400.0,520.0,1,1
450.0,150.0,1,1
450.0,530.0,1,1
500.0,140.0,2,1
500.0,540.0,2,1
600.0,150.0,1,1
650.0,160.0,1,1
700.0,170.0,1,1
600.0,530.0,1,1
650.0,520.0,1,1
700.0,510.0,1,1
750.0,500.0,1,1
750.0,180.0,1,1
800.0,490.0,1,1
800.0,190.0,1,1
850.0,200.0,1,1
850.0,480.0,1,1
900.0,470.0,1,1
900.0,210.0,1,1
950.0,460.0,1,1
950.0,220.0,1,1
1000.0,450.0,1,1
1000.0,230.0,1,1
1050.0,240.0,1,1
1050.0,440.0,1,1
1100.0,250.0,1,1
1100.0,430.0,1,1
1150.0,260.0,1,1
1150.0,420.0,1,1
1200.0,270.0,1,1
1250.0,280.0,1,1
1300.0,290.0,1,1
1300.0,390.0,1,1
1350.0,300.0,1,1
1350.0,380.0,1,1
1400.0,310.0,1,1
1400.0,370.0,1,1
1300.0,560.0,1,1
1350.0,550.0,1,1
1400.0,540.0,1,1
1450.0,530.0,1,1
1500.0,520.0,1,1
1250.0,570.0,1,1
1630.0,470.0,1,1
1680.0,420.0,1,2
1730.0,370.0,1,2
1860.0,370.0,1,2
1910.0,420.0,1,2
1960.0,470.0,1,1
1630.0,50.0,1,1
1680.0,50.0,1,2
1730.0,100.0,1,2
1910.0,50.0,1,2
1960.0,50.0,1,1
1860.0,100.0,1,2
1241.0,640.0,1,1
2150.0,470.0,1,1
2200.0,520.0,1,1
2250.0,570.0,1,1
2300.0,520.0,1,1
2350.0,470.0,1,1
2200.0,420.0,1,1
2300.0,420.0,1,1
2250.0,370.0,1,1
2250.0,10.0,1,1
2300.0,60.0,1,1
2350.0,110.0,1,1
2300.0,160.0,1,1
2250.0,210.0,1,1
2200.0,160.0,1,1
2200.0,60.0,1,1
2150.0,110.0,1,1
2540.0,470.0,1,1
2590.0,520.0,1,1
2640.0,570.0,1,1
2690.0,520.0,1,1
2740.0,470.0,1,1
2590.0,420.0,1,1
2640.0,370.0,1,1
2690.0,420.0,1,1
2640.0,10.0,1,1
2690.0,60.0,1,1
2590.0,60.0,1,1
2740.0,110.0,1,1
2540.0,110.0,1,1
2590.0,160.0,1,1
2690.0,160.0,1,1
2640.0,210.0,1,1
2910.0,470.0,1,1
2960.0,420.0,1,1
3010.0,370.0,1,1
2960.0,520.0,1,1
3010.0,570.0,1,1
2910.0,110.0,1,1
2960.0,60.0,1,1
3010.0,10.0,1,1
2960.0,160.0,1,1
3010.0,210.0,1,1
3180.0,370.0,1,1
3230.0,420.0,1,1
3280.0,470.0,1,1
3230.0,520.0,1,1
3180.0,570.0,1,1
3180.0,10.0,1,1
3230.0,60.0,1,1
3280.0,110.0,1,1
3230.0,160.0,1,1
3180.0,210.0,1,1
3510.0,470.0,1,3
3560.0,570.0,3,1
3510.0,110.0,1,3
3560.0,210.0,3,1
3192.0,640.0,1,1
3860.0,570.0,3,1
4010.0,470.0,1,3
4010.0,110.0,1,3
3860.0,210.0,3,1
3379.0,640.0,1,1
4280.0,470.0,1,1
4230.0,420.0,1,1
4180.0,370.0,1,1
4230.0,520.0,1,1
4180.0,570.0,1,1
4080.0,410.0,1,1
4080.0,270.0,1,1
4180.0,210.0,1,1
4230.0,160.0,1,1
4280.0,110.0,1,1
4230.0,60.0,1,1
4180.0,10.0,1,1
4450.0,470.0,1,1
4500.0,420.0,1,1
4550.0,370.0,1,1
4500.0,520.0,1,1
4550.0,570.0,1,1
4550.0,210.0,1,1
4500.0,160.0,1,1
4450.0,110.0,1,1
4500.0,60.0,1,1
4550.0,10.0,1,1
4720.0,470.0,1,3
4770.0,470.0,3,1
4710.0,10.0,1,3
4760.0,110.0,3,1
4267.0,640.0,1,1
5200.0,470.0,1,3
5050.0,470.0,3,1
5200.0,10.0,1,3
4608.0,640.0,1,1
5050.0,110.0,3,1
4608.0,640.0,1,1
5370.0,470.0,1,1
5420.0,520.0,1,1
5470.0,570.0,1,1
5520.0,520.0,1,1
5570.0,470.0,1,1
5620.0,520.0,1,1
5670.0,470.0,1,1
5720.0,520.0,1,1
5770.0,470.0,1,1
5900.0,450.0,1,1
6000.0,420.0,1,1
6090.0,390.0,1,1
6280.0,390.0,6,1
6530.0,90.0,1,6
5360.0,110.0,1,1
5560.0,110.0,1,1
5410.0,60.0,1,1
5460.0,10.0,1,1
5510.0,60.0,1,1
5610.0,60.0,1,1
5660.0,110.0,1,1
5710.0,60.0,1,1
5760.0,110.0,1,1
5890.0,130.0,1,1
5990.0,160.0,1,1
6090.0,200.0,1,1
E6530.0
